sigma,split,sample_id,view,image_path,crop_h,crop_w,mask_area_ratio,fft_high_freq_ratio,laplacian_var,noise_residual_std,edge_density
1.0,test,TEST_0583,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0583/top.png,208,279,0.2764164598842018,0.4194508194923401,19.587968826293945,1.2698301076889038,0.0
1.0,test,TEST_0590,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0590/front.png,355,261,0.20880686417354702,0.5006013512611389,68.2891616821289,2.412691116333008,0.014127677945065026
1.0,test,TEST_0590,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0590/top.png,236,245,0.21480456589415428,0.515488862991333,67.92277526855469,2.302048444747925,0.007315807679003805
1.0,test,TEST_0599,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0599/front.png,161,146,0.16221390283331916,0.6532032489776611,294.67218017578125,4.033194065093994,0.02880115715136561
1.0,test,TEST_0599,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0599/top.png,75,77,0.22666666666666666,0.45107147097587585,79.02649688720703,2.788595199584961,0.025108225108225107
1.0,test,TEST_0600,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0600/front.png,306,151,0.38839111803661863,0.6346927285194397,387.2671813964844,5.177724838256836,0.027052763710340648
1.0,test,TEST_0600,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0600/top.png,115,179,0.2753461258197717,0.49666208028793335,48.08277893066406,2.1370224952697754,0.013893611853291231
1.0,test,TEST_0617,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0617/front.png,248,152,0.2863168505942275,0.6051412224769592,149.93113708496094,3.562335252761841,0.016845288624787777
1.0,test,TEST_0617,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0617/top.png,116,156,0.4372236958443855,0.6154191493988037,487.5814514160156,6.1777567863464355,0.039566755083996465
1.0,test,TEST_0619,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0619/front.png,220,222,0.2550778050778051,0.5799111723899841,199.08021545410156,3.6306803226470947,0.02031122031122031
1.0,test,TEST_0619,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0619/top.png,113,135,0.4369059324811537,0.5320273637771606,286.90802001953125,4.964653968811035,0.025499836119305147
1.0,test,TEST_0620,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0620/front.png,281,265,0.27856039750218226,0.6647953391075134,243.51515197753906,4.177207946777344,0.027059692472973882
1.0,test,TEST_0620,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0620/top.png,115,94,0.5170212765957447,0.6015750169754028,278.4540100097656,4.910380840301514,0.05087881591119334
1.0,test,TEST_0628,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0628/front.png,238,113,0.3430876775488957,0.6547646522521973,210.68409729003906,3.7600364685058594,0.025098534989216926
1.0,test,TEST_0628,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0628/top.png,128,166,0.3622458584337349,0.5182480216026306,93.02701568603516,2.7430853843688965,0.013883659638554216
1.0,test,TEST_0631,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0631/front.png,212,127,0.40228049324023174,0.5986195802688599,130.94436645507812,3.081278085708618,0.020613578963006984
1.0,test,TEST_0631,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0631/top.png,112,120,0.532514880952381,0.5540351271629333,182.60862731933594,4.09652853012085,0.02537202380952381
1.0,test,TEST_0633,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0633/front.png,210,49,0.4014577259475219,0.6621343493461609,316.0847473144531,4.7000298500061035,0.04363459669582118
1.0,test,TEST_0633,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0633/top.png,384,384,0.003302680121527778,0.3914547562599182,13.127815246582031,1.4882398843765259,0.009121365017361112
1.0,test,TEST_0639,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0639/front.png,280,150,0.3461666666666667,0.6140230298042297,324.7061767578125,4.765435695648193,0.035404761904761904
1.0,test,TEST_0639,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0639/top.png,249,116,0.32398559756266443,0.4799891412258148,40.62605667114258,2.0774192810058594,0.014021603656003323
1.0,test,TEST_0642,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0642/front.png,164,87,0.5534062237174096,0.7103856205940247,344.83837890625,4.848583221435547,0.03188954303336137
1.0,test,TEST_0642,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0642/top.png,103,113,0.40398659678666554,0.4350939393043518,82.93753814697266,2.9747238159179688,0.023627459403728842
1.0,test,TEST_0649,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0649/front.png,207,109,0.3334219740282764,0.5557618141174316,63.4361572265625,2.3720998764038086,0.014492753623188406
1.0,test,TEST_0649,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0649/top.png,120,106,0.5726415094339623,0.5549524426460266,197.56634521484375,4.111725807189941,0.04119496855345912
1.0,test,TEST_0657,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0657/front.png,210,82,0.2648664343786295,0.5816982388496399,367.29754638671875,5.180790424346924,0.02665505226480836
1.0,test,TEST_0657,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0657/top.png,88,54,0.3007154882154882,0.4011842608451843,59.06902313232422,2.2628188133239746,0.017887205387205386
1.0,test,TEST_0672,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0672/front.png,336,199,0.3472122517348648,0.6811793446540833,234.7013397216797,3.809969663619995,0.026277219430485763
1.0,test,TEST_0672,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0672/top.png,131,247,0.3619000525388633,0.6528100371360779,313.43084716796875,4.963176727294922,0.03486108106437556
1.0,test,TEST_0673,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0673/front.png,196,51,0.34163665466186477,0.6269283890724182,224.88275146484375,4.085163593292236,0.01840736294517807
1.0,test,TEST_0673,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0673/top.png,384,384,0.003987630208333333,0.38912051916122437,14.733335494995117,1.5913296937942505,0.0021837022569444445
1.0,test,TEST_0681,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0681/front.png,211,112,0.6053232904536222,0.5715785026550293,136.49314880371094,3.453065872192383,0.042484766418415705
1.0,test,TEST_0681,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0681/top.png,107,98,0.6262635895479687,0.5962846875190735,275.8111877441406,5.036739349365234,0.03700171657448026
1.0,test,TEST_0683,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0683/front.png,241,116,0.3509085706109601,0.7222205400466919,304.4026184082031,4.565707206726074,0.03891830018600658
1.0,test,TEST_0683,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0683/top.png,106,110,0.4897084048027444,0.5596650242805481,201.61355590820312,4.2810163497924805,0.04125214408233276
1.0,test,TEST_0706,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0706/front.png,219,161,0.3367934428089282,0.6663154363632202,541.7911376953125,6.375827789306641,0.03998978984089169
1.0,test,TEST_0706,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0706/top.png,135,209,0.32362218678008153,0.6255313158035278,315.6733703613281,4.99492883682251,0.04515328725855042
1.0,test,TEST_0708,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0708/front.png,191,136,0.374576532183554,0.6547253131866455,475.25054931640625,5.783505916595459,0.04200030797659378
1.0,test,TEST_0708,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0708/top.png,103,98,0.5238755696453339,0.6301017999649048,394.7471618652344,5.698840618133545,0.04537348920150584
1.0,test,TEST_0709,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0709/front.png,178,67,0.348230756330706,0.7210034728050232,680.8541259765625,7.375314712524414,0.05559282240482978
1.0,test,TEST_0709,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0709/top.png,384,384,0.006117078993055556,0.38908323645591736,12.759786605834961,1.4723758697509766,0.007697211371527778
1.0,test,TEST_0711,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0711/front.png,211,56,0.3527420446851727,0.6941115260124207,265.9883117675781,4.476495742797852,0.0
1.0,test,TEST_0711,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0711/top.png,76,76,0.2491343490304709,0.452187180519104,87.87846374511719,2.510606288909912,0.012465373961218837
1.0,test,TEST_0725,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0725/front.png,384,384,0.014499240451388888,0.3886689841747284,28.98862648010254,2.223618507385254,0.037346733940972224
1.0,test,TEST_0725,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0725/top.png,384,384,0.004258897569444444,0.3963353633880615,14.203264236450195,1.5512574911117554,0.005201551649305556
1.0,test,TEST_0728,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0728/front.png,177,99,0.5784968327341209,0.703242301940918,316.57000732421875,4.734032154083252,0.038406665525309594
1.0,test,TEST_0728,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0728/top.png,384,384,0.015428331163194444,0.37602439522743225,12.343165397644043,1.4709004163742065,0.007486979166666667
1.0,test,TEST_0748,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0748/front.png,146,141,0.4422908772952492,0.5892682075500488,359.26220703125,5.283509731292725,0.040367239871757506
1.0,test,TEST_0748,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0748/top.png,85,126,0.43034547152194214,0.5737954378128052,501.35498046875,6.128114223480225,0.045284780578898225
1.0,test,TEST_0758,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0758/front.png,170,69,0.30008525149190113,0.6978952884674072,400.5207214355469,5.201670169830322,0.04100596760443308
1.0,test,TEST_0758,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0758/top.png,63,54,0.29747207524985303,0.5379002690315247,206.8453826904297,4.337333679199219,0.04556143445032334
1.0,test,TEST_0762,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0762/front.png,198,135,0.21672278338945006,0.6232430338859558,520.251708984375,6.101280689239502,0.030377852600074823
1.0,test,TEST_0762,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0762/top.png,69,48,0.46346618357487923,0.28542396426200867,59.132850646972656,2.1675546169281006,0.0
1.0,test,TEST_0776,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0776/front.png,284,287,0.24023408745153849,0.49849647283554077,61.81242370605469,2.325932025909424,0.009042057221377043
1.0,test,TEST_0776,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0776/top.png,96,197,0.4863049915397631,0.43049612641334534,115.33946990966797,3.290639638900757,0.011950084602368866
1.0,test,TEST_0788,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0788/front.png,185,98,0.48052950910093767,0.6837958097457886,360.39923095703125,5.068714141845703,0.049145063430777715
1.0,test,TEST_0788,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0788/top.png,75,168,0.27674603174603174,0.5518487095832825,120.82777404785156,3.1438732147216797,0.012301587301587301
1.0,test,TEST_0789,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0789/front.png,186,128,0.3646253360215054,0.6335394978523254,482.4034729003906,5.863337993621826,0.038726478494623656
1.0,test,TEST_0789,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0789/top.png,88,139,0.5160235448005233,0.5702318549156189,319.8955078125,5.471543312072754,0.026079136690647483
1.0,test,TEST_0799,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0799/front.png,153,239,0.38739847403396505,0.42709478735923767,79.966552734375,2.7134907245635986,0.016845789919873108
1.0,test,TEST_0799,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0799/top.png,185,254,0.3612045115982124,0.48793333768844604,44.64032745361328,1.8069019317626953,0.0
1.0,test,TEST_0807,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0807/front.png,286,171,0.2293174661595714,0.4778292775154114,78.073486328125,2.743441581726074,0.007197480881691408
1.0,test,TEST_0807,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0807/top.png,73,82,0.4049448713665219,0.46084874868392944,332.58636474609375,5.239465236663818,0.011526896090878718
1.0,test,TEST_0819,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0819/front.png,218,121,0.5888240200166805,0.6933175325393677,556.708984375,6.384247779846191,0.05098946091439836
1.0,test,TEST_0819,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0819/top.png,99,86,0.5373502466525722,0.6320402026176453,387.0131530761719,5.794702529907227,0.05250176180408739
1.0,test,TEST_0820,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0820/front.png,174,86,0.1714782143811815,0.7142245769500732,226.4986572265625,3.887235403060913,0.014902432504677893
1.0,test,TEST_0820,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0820/top.png,87,168,0.2066912972085386,0.5364335179328918,122.31459045410156,3.374274492263794,0.016762452107279693
1.0,test,TEST_0834,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0834/front.png,133,126,0.20849743406134383,0.516418993473053,197.79925537109375,4.1514739990234375,0.032402434658073756
1.0,test,TEST_0834,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0834/top.png,66,92,0.4583333333333333,0.4071212708950043,234.32345581054688,4.868951320648193,0.030138339920948616
1.0,test,TEST_0848,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0848/front.png,190,108,0.35794346978557506,0.6491119861602783,254.05604553222656,4.2940754890441895,0.029385964912280703
1.0,test,TEST_0848,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0848/top.png,103,111,0.5032799790081344,0.5815245509147644,275.55181884765625,4.89316463470459,0.055890842298609286
1.0,test,TEST_0857,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0857/front.png,384,384,0.016947428385416668,0.39939460158348083,27.86489486694336,2.1961159706115723,0.031155056423611112
1.0,test,TEST_0857,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0857/top.png,97,56,0.2614138438880707,0.4250868856906891,99.65095520019531,3.0383059978485107,0.017488954344624448
1.0,test,TEST_0871,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0871/front.png,157,58,0.33263782121678015,0.7132995128631592,638.0850219726562,6.901330947875977,0.06007028332967274
1.0,test,TEST_0871,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0871/top.png,384,384,0.006273057725694444,0.3884126543998718,13.81451416015625,1.5142574310302734,0.002170138888888889
1.0,test,TEST_0880,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0880/front.png,169,128,0.5180288461538461,0.6218238472938538,271.0865478515625,4.623109817504883,0.029493343195266274
1.0,test,TEST_0880,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0880/top.png,149,233,0.27277702566465994,0.47357437014579773,41.20609664916992,2.0177154541015625,0.01051358124261889
1.0,test,TEST_0888,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0888/front.png,195,140,0.4861904761904762,0.6389177441596985,386.7649841308594,5.47221040725708,0.03271062271062271
1.0,test,TEST_0888,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0888/top.png,110,94,0.5038684719535783,0.5959628820419312,451.9949645996094,6.265174865722656,0.05502901353965184
1.0,test,TEST_0895,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0895/front.png,211,112,0.3218094109681787,0.6250838041305542,177.30982971191406,3.506757974624634,0.02225795531482735
1.0,test,TEST_0895,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0895/top.png,106,138,0.4368334700574241,0.564020037651062,176.06781005859375,3.706695795059204,0.023995077932731746
1.0,test,TEST_0902,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0902/front.png,212,254,0.2864544644183628,0.6250145435333252,526.4541625976562,5.909727096557617,0.022229237854702124
1.0,test,TEST_0902,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0902/top.png,119,227,0.2538407433457965,0.4993285834789276,129.749755859375,3.430953025817871,0.018731721763595305
1.0,test,TEST_0903,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0903/front.png,154,115,0.4608130999435347,0.6546887159347534,663.5576782226562,7.083489894866943,0.03958215697346132
1.0,test,TEST_0903,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0903/top.png,65,105,0.3403663003663004,0.612579345703125,343.44879150390625,5.230216026306152,0.046153846153846156
1.0,test,TEST_0908,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0908/front.png,234,134,0.385380788365863,0.6678314208984375,339.98297119140625,4.927348613739014,0.03957775226431943
1.0,test,TEST_0908,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0908/top.png,131,149,0.36190378605461343,0.6026354432106018,206.35975646972656,4.109357833862305,0.03898765305599672
1.0,test,TEST_0909,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0909/front.png,186,112,0.5609158986175116,0.5811942219734192,128.718994140625,3.423552989959717,0.031586021505376344
1.0,test,TEST_0909,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0909/top.png,112,114,0.4041353383458647,0.5257049202919006,114.83380126953125,3.068965196609497,0.012296365914786967
1.0,test,TEST_0912,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0912/front.png,244,211,0.24065729158573537,0.6487392783164978,306.6927490234375,4.398517608642578,0.02812524279387771
1.0,test,TEST_0912,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0912/top.png,174,125,0.35958620689655174,0.5267903804779053,91.95264434814453,2.8659462928771973,0.014758620689655172
1.0,test,TEST_0914,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0914/front.png,157,241,0.4094404947538124,0.6190477013587952,207.8375701904297,3.723125696182251,0.03010280941935143
1.0,test,TEST_0914,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0914/top.png,220,112,0.5584821428571428,0.4984998404979706,55.308074951171875,2.437272548675537,0.011525974025974026
1.0,test,TEST_0926,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0926/front.png,287,162,0.4128704779111283,0.5372844338417053,157.87069702148438,3.4158170223236084,0.01692691530089904
1.0,test,TEST_0926,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0926/top.png,224,221,0.19622656755009696,0.4506530165672302,17.632171630859375,1.2322182655334473,0.004322882999353588
1.0,test,TEST_0937,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0937/front.png,138,48,0.3654891304347826,0.5833482146263123,197.36293029785156,3.889883041381836,0.005283816425120773
1.0,test,TEST_0937,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0937/top.png,384,384,0.003980848524305556,0.3850354850292206,14.615848541259766,1.59268057346344,0.001125759548611111
1.0,test,TEST_0942,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0942/front.png,296,123,0.3840364754998901,0.657231330871582,349.5470275878906,4.8090434074401855,0.034552845528455285
1.0,test,TEST_0942,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0942/top.png,142,258,0.26689594933944755,0.4720374345779419,36.97281265258789,1.9291760921478271,0.013019980347199476
1.0,test,TEST_0946,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0946/front.png,272,126,0.3457049486461251,0.6924563646316528,199.3713836669922,3.702066421508789,0.015610410830999066
1.0,test,TEST_0946,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0946/top.png,107,128,0.5076664719626168,0.5786384344100952,212.38259887695312,4.355831146240234,0.04512266355140187
1.0,test,TEST_0953,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0953/front.png,255,123,0.3357245337159254,0.638713002204895,239.04295349121094,4.229978084564209,0.023306233062330622
1.0,test,TEST_0953,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0953/top.png,127,165,0.3347649725602482,0.6189820170402527,501.627685546875,6.312335014343262,0.04180386542591267
1.0,test,TEST_0968,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0968/front.png,196,113,0.580684486183854,0.59617018699646,167.38107299804688,3.761425495147705,0.021220877731623622
1.0,test,TEST_0968,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0968/top.png,227,168,0.2827774281518775,0.48264235258102417,53.245174407958984,2.274920701980591,0.0144745122718691
1.0,test,TEST_0973,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0973/front.png,252,131,0.5808493881012965,0.6727697253227234,258.28839111328125,4.64005184173584,0.04889131225009088
1.0,test,TEST_0973,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0973/top.png,116,124,0.4983314794215795,0.6127484440803528,245.74221801757812,4.3321638107299805,0.033022803114571744
1.0,test,TEST_0974,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0974/front.png,206,108,0.363403451995685,0.7053661346435547,284.87298583984375,4.396063327789307,0.02251887810140237
1.0,test,TEST_0974,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0974/top.png,125,105,0.49782857142857145,0.6644610166549683,558.7039794921875,6.674665451049805,0.05097142857142857
1.0,test,TEST_0975,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0975/front.png,209,90,0.5405635300372142,0.5395164489746094,98.9206771850586,3.1431875228881836,0.030515683147262093
1.0,test,TEST_0975,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0975/top.png,71,107,0.4005528498091352,0.5223726630210876,154.51046752929688,3.746596336364746,0.015400816111623009
1.0,test,TEST_0978,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0978/front.png,384,384,0.016031901041666668,0.3840019404888153,24.823450088500977,2.066413640975952,0.030137803819444444
1.0,test,TEST_0978,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0978/top.png,384,384,0.0081787109375,0.4008273482322693,13.572474479675293,1.5332624912261963,0.006639268663194444
1.0,test,TEST_0982,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0982/front.png,174,98,0.5207600281491908,0.6973829865455627,809.389892578125,7.688483238220215,0.04996481351161154
1.0,test,TEST_0982,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0982/top.png,58,153,0.3929456840207347,0.6382293701171875,821.1009521484375,7.842537879943848,0.037525354969574036
1.0,test,TEST_0983,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0983/front.png,177,95,0.5467142432352067,0.6105721592903137,227.35081481933594,4.506452560424805,0.05090692833779364
1.0,test,TEST_0983,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0983/top.png,62,157,0.3465173618245326,0.5627407431602478,208.13232421875,4.417834281921387,0.027737826176289296
1.0,test,TEST_0987,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0987/front.png,190,51,0.4347781217750258,0.6423249840736389,259.9764709472656,4.8584489822387695,0.04293085655314757
1.0,test,TEST_0987,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0987/top.png,168,133,0.30634622269960615,0.3593482971191406,20.04144287109375,1.2595499753952026,0.001924453992123165
1.0,test,TEST_0989,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0989/front.png,184,138,0.48590107120352866,0.642524003982544,460.59515380859375,5.699857711791992,0.0449354127284184
1.0,test,TEST_0989,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0989/top.png,194,177,0.291018696487856,0.4392591714859009,34.18539047241211,1.5982491970062256,0.0
1.0,test,TEST_0990,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0990/front.png,186,135,0.22349661489446435,0.5515098571777344,302.44921875,4.624657154083252,0.02369573874950219
1.0,test,TEST_0990,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0990/top.png,135,93,0.36152927120669054,0.408008873462677,61.78383255004883,2.1227495670318604,0.0
1.0,test,TEST_0991,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0991/front.png,206,105,0.2821081830790569,0.48946326971054077,173.1842803955078,3.6351330280303955,0.03005085529357374
1.0,test,TEST_0991,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0991/top.png,204,99,0.35249554367201424,0.4054827392101288,34.25559616088867,1.6441963911056519,0.0
1.0,test,TEST_0994,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0994/front.png,156,57,0.4008097165991903,0.6764651536941528,645.4356689453125,7.045104026794434,0.0633153396311291
1.0,test,TEST_0994,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0994/top.png,384,384,0.004808213975694444,0.39389893412590027,12.53390121459961,1.502586007118225,0.01324462890625
1.0,train,TRAIN_0007,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0007/front.png,142,210,0.30898725687458084,0.6203490495681763,141.20831298828125,2.8358616828918457,0.020992622401073104
1.0,train,TRAIN_0007,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0007/top.png,98,186,0.5735132762782532,0.6407884359359741,376.70111083984375,5.8465776443481445,0.06561334211103796
1.0,train,TRAIN_0019,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0019/front.png,220,181,0.2535911602209945,0.6092891693115234,95.99803924560547,2.530749797821045,0.012933199397287796
1.0,train,TRAIN_0019,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0019/top.png,207,97,0.4394143134618258,0.6680265665054321,340.435791015625,5.473082065582275,0.049703670501519
1.0,train,TRAIN_0040,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0040/front.png,384,384,0.020948621961805556,0.3621116578578949,33.51760482788086,2.4324162006378174,0.04737684461805555
1.0,train,TRAIN_0040,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0040/top.png,384,384,0.0034925672743055555,0.36494705080986023,14.060404777526855,1.635305404663086,0.0006917317708333334
1.0,train,TRAIN_0046,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0046/front.png,384,384,0.015794542100694444,0.34510985016822815,30.918052673339844,2.341632604598999,0.04585096571180555
1.0,train,TRAIN_0046,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0046/top.png,384,384,0.003241644965277778,0.3754330277442932,13.55687141418457,1.6154290437698364,0.0018378363715277778
1.0,train,TRAIN_0048,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0048/front.png,215,116,0.5939053728949478,0.641164243221283,204.9287109375,4.044026851654053,0.03344025661587811
1.0,train,TRAIN_0048,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0048/top.png,100,94,0.6118085106382979,0.6325855255126953,460.2510681152344,6.475147724151611,0.054680851063829784
1.0,train,TRAIN_0049,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0049/front.png,181,91,0.5515754963268775,0.6350279450416565,241.2741241455078,4.289738178253174,0.038431182077590914
1.0,train,TRAIN_0049,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0049/top.png,54,110,0.3814814814814815,0.616891622543335,413.4888916015625,6.103993892669678,0.056228956228956226
1.0,train,TRAIN_0050,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0050/front.png,184,48,0.3582427536231884,0.5751022696495056,152.74728393554688,3.506253719329834,0.029325181159420288
1.0,train,TRAIN_0050,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0050/top.png,56,52,0.3114697802197802,0.5293318629264832,290.7781677246094,4.95397424697876,0.03125
1.0,train,TRAIN_0058,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0058/front.png,181,91,0.5482970068605427,0.596078097820282,177.4490966796875,3.6759731769561768,0.036791937344423535
1.0,train,TRAIN_0058,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0058/top.png,54,110,0.38097643097643097,0.6130374670028687,390.4397277832031,5.980439186096191,0.05808080808080808
1.0,train,TRAIN_0060,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0060/front.png,257,121,0.34881178248705663,0.6352526545524597,164.7169189453125,3.332071542739868,0.020034086889410555
1.0,train,TRAIN_0060,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0060/top.png,97,87,0.5897618201208674,0.6442786455154419,510.7451171875,6.9528985023498535,0.0665955681952838
1.0,train,TRAIN_0088,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0088/front.png,226,207,0.2806207515711171,0.610426127910614,88.355224609375,2.571399211883545,0.023748450258646487
