split,sample_id,view,label,source_path,output_path,camera_adjusted,method,target_vp_pitch_proxy,target_structure_bbox_h
train,TRAIN_0861,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0861/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0861/front.png,False,copy,,
train,TRAIN_0861,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0861/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0861/top.png,False,copy,,
train,TRAIN_0862,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0862/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0862/front.png,False,copy,,
train,TRAIN_0862,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0862/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0862/top.png,False,copy,,
train,TRAIN_0863,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0863/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0863/front.png,False,copy,,
train,TRAIN_0863,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0863/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0863/top.png,False,copy,,
train,TRAIN_0864,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0864/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0864/front.png,False,copy,,
train,TRAIN_0864,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0864/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0864/top.png,False,copy,,
train,TRAIN_0865,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0865/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0865/front.png,False,copy,,
train,TRAIN_0865,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0865/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0865/top.png,False,copy,,
train,TRAIN_0866,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0866/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0866/front.png,False,copy,,
train,TRAIN_0866,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0866/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0866/top.png,False,copy,,
train,TRAIN_0867,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0867/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0867/front.png,False,copy,,
train,TRAIN_0867,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0867/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0867/top.png,False,copy,,
train,TRAIN_0868,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0868/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0868/front.png,False,copy,,
train,TRAIN_0868,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0868/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0868/top.png,False,copy,,
train,TRAIN_0869,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0869/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0869/front.png,False,copy,,
train,TRAIN_0869,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0869/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0869/top.png,False,copy,,
train,TRAIN_0870,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0870/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0870/front.png,False,copy,,
train,TRAIN_0870,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0870/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0870/top.png,False,copy,,
train,TRAIN_0871,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0871/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0871/front.png,False,copy,,
train,TRAIN_0871,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0871/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0871/top.png,False,copy,,
train,TRAIN_0872,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0872/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0872/front.png,False,copy,,
train,TRAIN_0872,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0872/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0872/top.png,False,copy,,
train,TRAIN_0873,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0873/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0873/front.png,False,copy,,
train,TRAIN_0873,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0873/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0873/top.png,False,copy,,
train,TRAIN_0874,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0874/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0874/front.png,False,copy,,
train,TRAIN_0874,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0874/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0874/top.png,False,copy,,
train,TRAIN_0875,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0875/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0875/front.png,False,copy,,
train,TRAIN_0875,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0875/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0875/top.png,False,copy,,
train,TRAIN_0876,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0876/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0876/front.png,False,copy,,
train,TRAIN_0876,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0876/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0876/top.png,False,copy,,
train,TRAIN_0877,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0877/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0877/front.png,False,copy,,
train,TRAIN_0877,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0877/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0877/top.png,False,copy,,
train,TRAIN_0878,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0878/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0878/front.png,False,copy,,
train,TRAIN_0878,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0878/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0878/top.png,False,copy,,
train,TRAIN_0879,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0879/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0879/front.png,False,copy,,
train,TRAIN_0879,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0879/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0879/top.png,False,copy,,
train,TRAIN_0880,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0880/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0880/front.png,False,copy,,
train,TRAIN_0880,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0880/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0880/top.png,False,copy,,
train,TRAIN_0881,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0881/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0881/front.png,False,copy,,
train,TRAIN_0881,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0881/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0881/top.png,False,copy,,
train,TRAIN_0882,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0882/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0882/front.png,False,copy,,
train,TRAIN_0882,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0882/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0882/top.png,False,copy,,
train,TRAIN_0883,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0883/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0883/front.png,False,copy,,
train,TRAIN_0883,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0883/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0883/top.png,False,copy,,
train,TRAIN_0884,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0884/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0884/front.png,False,copy,,
train,TRAIN_0884,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0884/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0884/top.png,False,copy,,
train,TRAIN_0885,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0885/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0885/front.png,False,copy,,
train,TRAIN_0885,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0885/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0885/top.png,False,copy,,
train,TRAIN_0886,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0886/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0886/front.png,False,copy,,
train,TRAIN_0886,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0886/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0886/top.png,False,copy,,
train,TRAIN_0887,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0887/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0887/front.png,False,copy,,
train,TRAIN_0887,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0887/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0887/top.png,False,copy,,
train,TRAIN_0888,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0888/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0888/front.png,False,copy,,
train,TRAIN_0888,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0888/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0888/top.png,False,copy,,
train,TRAIN_0889,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0889/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0889/front.png,False,copy,,
train,TRAIN_0889,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0889/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0889/top.png,False,copy,,
train,TRAIN_0890,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0890/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0890/front.png,False,copy,,
train,TRAIN_0890,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0890/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0890/top.png,False,copy,,
train,TRAIN_0891,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0891/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0891/front.png,False,copy,,
train,TRAIN_0891,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0891/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0891/top.png,False,copy,,
train,TRAIN_0892,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0892/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0892/front.png,False,copy,,
train,TRAIN_0892,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0892/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0892/top.png,False,copy,,
train,TRAIN_0893,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0893/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0893/front.png,False,copy,,
train,TRAIN_0893,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0893/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0893/top.png,False,copy,,
train,TRAIN_0894,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0894/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0894/front.png,False,copy,,
train,TRAIN_0894,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0894/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0894/top.png,False,copy,,
train,TRAIN_0895,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0895/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0895/front.png,False,copy,,
train,TRAIN_0895,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0895/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0895/top.png,False,copy,,
train,TRAIN_0896,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0896/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0896/front.png,False,copy,,
train,TRAIN_0896,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0896/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0896/top.png,False,copy,,
train,TRAIN_0897,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0897/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0897/front.png,False,copy,,
train,TRAIN_0897,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0897/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0897/top.png,False,copy,,
train,TRAIN_0898,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0898/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0898/front.png,False,copy,,
train,TRAIN_0898,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0898/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0898/top.png,False,copy,,
train,TRAIN_0899,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0899/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0899/front.png,False,copy,,
train,TRAIN_0899,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0899/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0899/top.png,False,copy,,
train,TRAIN_0900,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0900/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0900/front.png,False,copy,,
train,TRAIN_0900,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0900/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0900/top.png,False,copy,,
train,TRAIN_0901,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0901/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0901/front.png,False,copy,,
train,TRAIN_0901,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0901/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0901/top.png,False,copy,,
train,TRAIN_0902,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0902/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0902/front.png,False,copy,,
train,TRAIN_0902,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0902/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0902/top.png,False,copy,,
train,TRAIN_0903,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0903/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0903/front.png,False,copy,,
train,TRAIN_0903,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0903/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0903/top.png,False,copy,,
train,TRAIN_0904,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0904/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0904/front.png,False,copy,,
train,TRAIN_0904,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0904/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0904/top.png,False,copy,,
train,TRAIN_0905,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0905/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0905/front.png,False,copy,,
train,TRAIN_0905,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0905/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0905/top.png,False,copy,,
train,TRAIN_0906,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0906/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0906/front.png,False,copy,,
train,TRAIN_0906,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0906/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0906/top.png,False,copy,,
train,TRAIN_0907,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0907/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0907/front.png,False,copy,,
train,TRAIN_0907,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0907/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0907/top.png,False,copy,,
train,TRAIN_0908,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0908/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0908/front.png,False,copy,,
train,TRAIN_0908,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0908/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0908/top.png,False,copy,,
train,TRAIN_0909,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0909/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0909/front.png,False,copy,,
train,TRAIN_0909,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0909/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0909/top.png,False,copy,,
train,TRAIN_0910,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0910/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0910/front.png,False,copy,,
train,TRAIN_0910,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0910/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0910/top.png,False,copy,,
train,TRAIN_0911,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0911/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0911/front.png,False,copy,,
train,TRAIN_0911,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0911/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0911/top.png,False,copy,,
train,TRAIN_0912,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0912/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0912/front.png,False,copy,,
train,TRAIN_0912,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0912/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0912/top.png,False,copy,,
train,TRAIN_0913,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0913/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0913/front.png,False,copy,,
train,TRAIN_0913,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0913/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0913/top.png,False,copy,,
train,TRAIN_0914,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0914/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0914/front.png,False,copy,,
train,TRAIN_0914,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0914/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0914/top.png,False,copy,,
train,TRAIN_0915,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0915/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0915/front.png,False,copy,,
train,TRAIN_0915,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0915/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0915/top.png,False,copy,,
train,TRAIN_0916,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0916/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0916/front.png,False,copy,,
train,TRAIN_0916,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0916/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0916/top.png,False,copy,,
train,TRAIN_0917,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0917/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0917/front.png,False,copy,,
train,TRAIN_0917,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0917/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0917/top.png,False,copy,,
train,TRAIN_0918,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0918/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0918/front.png,False,copy,,
train,TRAIN_0918,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0918/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0918/top.png,False,copy,,
train,TRAIN_0919,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0919/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0919/front.png,False,copy,,
train,TRAIN_0919,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0919/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0919/top.png,False,copy,,
train,TRAIN_0920,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0920/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0920/front.png,False,copy,,
train,TRAIN_0920,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0920/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0920/top.png,False,copy,,
train,TRAIN_0921,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0921/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0921/front.png,False,copy,,
train,TRAIN_0921,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0921/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0921/top.png,False,copy,,
train,TRAIN_0922,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0922/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0922/front.png,False,copy,,
train,TRAIN_0922,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0922/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0922/top.png,False,copy,,
train,TRAIN_0923,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0923/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0923/front.png,False,copy,,
train,TRAIN_0923,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0923/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0923/top.png,False,copy,,
train,TRAIN_0924,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0924/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0924/front.png,False,copy,,
train,TRAIN_0924,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0924/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0924/top.png,False,copy,,
train,TRAIN_0925,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0925/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0925/front.png,False,copy,,
train,TRAIN_0925,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0925/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0925/top.png,False,copy,,
train,TRAIN_0926,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0926/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0926/front.png,False,copy,,
train,TRAIN_0926,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0926/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0926/top.png,False,copy,,
train,TRAIN_0927,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0927/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0927/front.png,False,copy,,
