split,sample_id,view,image_path,brightness_mean
test,TEST_0025,top,data/test/TEST_0025/top.png,225.11981201171875
test,TEST_0026,front,data/test/TEST_0026/front.png,230.46834309895834
test,TEST_0026,top,data/test/TEST_0026/top.png,240.68751356336804
test,TEST_0027,front,data/test/TEST_0027/front.png,201.1648966471354
test,TEST_0027,top,data/test/TEST_0027/top.png,202.9114244249132
test,TEST_0028,front,data/test/TEST_0028/front.png,216.1849161783854
test,TEST_0028,top,data/test/TEST_0028/top.png,221.37425401475696
test,TEST_0029,front,data/test/TEST_0029/front.png,202.84056939019098
test,TEST_0029,top,data/test/TEST_0029/top.png,204.08005099826389
test,TEST_0030,front,data/test/TEST_0030/front.png,227.30852593315973
test,TEST_0030,top,data/test/TEST_0030/top.png,230.61992730034723
test,TEST_0031,front,data/test/TEST_0031/front.png,209.0341050889757
test,TEST_0031,top,data/test/TEST_0031/top.png,211.02476671006946
test,TEST_0032,front,data/test/TEST_0032/front.png,203.56523980034723
test,TEST_0032,top,data/test/TEST_0032/top.png,211.51932101779514
test,TEST_0033,front,data/test/TEST_0033/front.png,208.56039767795139
test,TEST_0033,top,data/test/TEST_0033/top.png,221.29568142361111
test,TEST_0034,front,data/test/TEST_0034/front.png,203.1717054578993
test,TEST_0034,top,data/test/TEST_0034/top.png,208.49218071831598
test,TEST_0035,front,data/test/TEST_0035/front.png,204.8279283311632
test,TEST_0035,top,data/test/TEST_0035/top.png,204.56720648871527
test,TEST_0036,front,data/test/TEST_0036/front.png,222.62208387586804
test,TEST_0036,top,data/test/TEST_0036/top.png,225.03803168402777
test,TEST_0037,front,data/test/TEST_0037/front.png,198.7892591688368
test,TEST_0037,top,data/test/TEST_0037/top.png,201.33087158203125
test,TEST_0038,front,data/test/TEST_0038/front.png,206.31047905815973
test,TEST_0038,top,data/test/TEST_0038/top.png,210.218505859375
test,TEST_0039,front,data/test/TEST_0039/front.png,230.48535834418402
test,TEST_0039,top,data/test/TEST_0039/top.png,245.77337646484375
test,TEST_0040,front,data/test/TEST_0040/front.png,205.72913953993054
test,TEST_0040,top,data/test/TEST_0040/top.png,212.06582302517361
test,TEST_0041,front,data/test/TEST_0041/front.png,210.01461452907986
test,TEST_0041,top,data/test/TEST_0041/top.png,214.88683403862848
test,TEST_0042,front,data/test/TEST_0042/front.png,195.89457194010416
test,TEST_0042,top,data/test/TEST_0042/top.png,199.65762668185764
test,TEST_0043,front,data/test/TEST_0043/front.png,208.84821234809027
test,TEST_0043,top,data/test/TEST_0043/top.png,212.41698540581598
test,TEST_0044,front,data/test/TEST_0044/front.png,225.51535373263889
test,TEST_0044,top,data/test/TEST_0044/top.png,243.0287882486979
test,TEST_0045,front,data/test/TEST_0045/front.png,214.71750217013889
test,TEST_0045,top,data/test/TEST_0045/top.png,216.53579372829861
test,TEST_0046,front,data/test/TEST_0046/front.png,213.99249945746527
test,TEST_0046,top,data/test/TEST_0046/top.png,217.12388780381946
test,TEST_0047,front,data/test/TEST_0047/front.png,206.99188910590277
test,TEST_0047,top,data/test/TEST_0047/top.png,215.46723090277777
test,TEST_0048,front,data/test/TEST_0048/front.png,193.81171332465277
test,TEST_0048,top,data/test/TEST_0048/top.png,200.6227281358507
test,TEST_0049,front,data/test/TEST_0049/front.png,208.3423326280382
test,TEST_0049,top,data/test/TEST_0049/top.png,213.13311767578125
test,TEST_0050,front,data/test/TEST_0050/front.png,214.57052273220486
test,TEST_0050,top,data/test/TEST_0050/top.png,218.0063951280382
test,TEST_0051,front,data/test/TEST_0051/front.png,209.35869683159723
test,TEST_0051,top,data/test/TEST_0051/top.png,212.75458441840277
test,TEST_0052,front,data/test/TEST_0052/front.png,217.65688747829861
test,TEST_0052,top,data/test/TEST_0052/top.png,219.85401068793402
test,TEST_0053,front,data/test/TEST_0053/front.png,204.65946451822916
test,TEST_0053,top,data/test/TEST_0053/top.png,217.38581000434027
test,TEST_0054,front,data/test/TEST_0054/front.png,208.8038126627604
test,TEST_0054,top,data/test/TEST_0054/top.png,211.73880343967014
test,TEST_0055,front,data/test/TEST_0055/front.png,224.09090847439236
test,TEST_0055,top,data/test/TEST_0055/top.png,228.56348334418402
test,TEST_0056,front,data/test/TEST_0056/front.png,193.84342447916666
test,TEST_0056,top,data/test/TEST_0056/top.png,200.5105183919271
test,TEST_0057,front,data/test/TEST_0057/front.png,193.4546373155382
test,TEST_0057,top,data/test/TEST_0057/top.png,198.75059678819446
test,TEST_0058,front,data/test/TEST_0058/front.png,226.0605943467882
test,TEST_0058,top,data/test/TEST_0058/top.png,237.63711208767361
test,TEST_0059,front,data/test/TEST_0059/front.png,226.87493896484375
test,TEST_0059,top,data/test/TEST_0059/top.png,233.4393310546875
test,TEST_0060,front,data/test/TEST_0060/front.png,221.5951402452257
test,TEST_0060,top,data/test/TEST_0060/top.png,222.88855658637152
test,TEST_0061,front,data/test/TEST_0061/front.png,202.32775200737848
test,TEST_0061,top,data/test/TEST_0061/top.png,210.38776312934027
test,TEST_0062,front,data/test/TEST_0062/front.png,210.93565538194446
test,TEST_0062,top,data/test/TEST_0062/top.png,218.10374620225696
test,TEST_0063,front,data/test/TEST_0063/front.png,214.74075656467014
test,TEST_0063,top,data/test/TEST_0063/top.png,215.66788736979166
test,TEST_0064,front,data/test/TEST_0064/front.png,226.35415310329861
test,TEST_0064,top,data/test/TEST_0064/top.png,228.06142849392361
test,TEST_0065,front,data/test/TEST_0065/front.png,201.98563639322916
test,TEST_0065,top,data/test/TEST_0065/top.png,206.90921359592014
test,TEST_0066,front,data/test/TEST_0066/front.png,205.6915283203125
test,TEST_0066,top,data/test/TEST_0066/top.png,211.16736518012152
test,TEST_0067,front,data/test/TEST_0067/front.png,204.07670084635416
test,TEST_0067,top,data/test/TEST_0067/top.png,207.8068372938368
test,TEST_0068,front,data/test/TEST_0068/front.png,209.02450900607639
test,TEST_0068,top,data/test/TEST_0068/top.png,216.30089653862848
test,TEST_0069,front,data/test/TEST_0069/front.png,216.47509765625
test,TEST_0069,top,data/test/TEST_0069/top.png,220.11497667100696
test,TEST_0070,front,data/test/TEST_0070/front.png,215.02569580078125
test,TEST_0070,top,data/test/TEST_0070/top.png,220.22493489583334
test,TEST_0071,front,data/test/TEST_0071/front.png,215.2204793294271
test,TEST_0071,top,data/test/TEST_0071/top.png,218.85110812717014
test,TEST_0072,front,data/test/TEST_0072/front.png,213.17450629340277
test,TEST_0072,top,data/test/TEST_0072/top.png,217.17296685112848
test,TEST_0073,front,data/test/TEST_0073/front.png,227.15247260199652
test,TEST_0073,top,data/test/TEST_0073/top.png,232.528564453125
test,TEST_0074,front,data/test/TEST_0074/front.png,202.44769965277777
test,TEST_0074,top,data/test/TEST_0074/top.png,206.10664876302084
test,TEST_0075,front,data/test/TEST_0075/front.png,233.99218071831598
test,TEST_0075,top,data/test/TEST_0075/top.png,240.89318169487848
test,TEST_0076,front,data/test/TEST_0076/front.png,208.5983683268229
test,TEST_0076,top,data/test/TEST_0076/top.png,217.23746744791666
test,TEST_0077,front,data/test/TEST_0077/front.png,232.7373792860243
test,TEST_0077,top,data/test/TEST_0077/top.png,238.65928819444446
test,TEST_0078,front,data/test/TEST_0078/front.png,219.61155870225696
test,TEST_0078,top,data/test/TEST_0078/top.png,230.56108940972223
test,TEST_0079,front,data/test/TEST_0079/front.png,201.24593098958334
test,TEST_0079,top,data/test/TEST_0079/top.png,201.27782524956598
test,TEST_0080,front,data/test/TEST_0080/front.png,225.86089409722223
test,TEST_0080,top,data/test/TEST_0080/top.png,233.57654486762152
test,TEST_0081,front,data/test/TEST_0081/front.png,229.83926730685764
test,TEST_0081,top,data/test/TEST_0081/top.png,231.65049913194446
test,TEST_0082,front,data/test/TEST_0082/front.png,201.57518174913196
test,TEST_0082,top,data/test/TEST_0082/top.png,202.45932345920139
test,TEST_0083,front,data/test/TEST_0083/front.png,213.13127983940973
test,TEST_0083,top,data/test/TEST_0083/top.png,215.583740234375
test,TEST_0084,front,data/test/TEST_0084/front.png,223.7157728407118
test,TEST_0084,top,data/test/TEST_0084/top.png,232.25792778862848
test,TEST_0085,front,data/test/TEST_0085/front.png,213.89263237847223
test,TEST_0085,top,data/test/TEST_0085/top.png,217.41947428385416
test,TEST_0086,front,data/test/TEST_0086/front.png,205.30506727430554
test,TEST_0086,top,data/test/TEST_0086/top.png,208.98601616753473
test,TEST_0087,front,data/test/TEST_0087/front.png,211.26759168836804
test,TEST_0087,top,data/test/TEST_0087/top.png,214.12970648871527
test,TEST_0088,front,data/test/TEST_0088/front.png,212.12649197048611
test,TEST_0088,top,data/test/TEST_0088/top.png,226.5435994466146
test,TEST_0089,front,data/test/TEST_0089/front.png,207.8281453450521
test,TEST_0089,top,data/test/TEST_0089/top.png,208.26004367404514
test,TEST_0090,front,data/test/TEST_0090/front.png,202.78202311197916
test,TEST_0090,top,data/test/TEST_0090/top.png,204.5896470811632
test,TEST_0091,front,data/test/TEST_0091/front.png,204.62713623046875
test,TEST_0091,top,data/test/TEST_0091/top.png,207.00721571180554
test,TEST_0092,front,data/test/TEST_0092/front.png,211.86322699652777
test,TEST_0092,top,data/test/TEST_0092/top.png,217.7339613172743
test,TEST_0093,front,data/test/TEST_0093/front.png,200.0478312174479
test,TEST_0093,top,data/test/TEST_0093/top.png,201.25335693359375
test,TEST_0094,front,data/test/TEST_0094/front.png,213.2357652452257
test,TEST_0094,top,data/test/TEST_0094/top.png,226.4888441297743
test,TEST_0095,front,data/test/TEST_0095/front.png,206.52883572048611
test,TEST_0095,top,data/test/TEST_0095/top.png,206.90209282769098
test,TEST_0096,front,data/test/TEST_0096/front.png,199.15728759765625
test,TEST_0096,top,data/test/TEST_0096/top.png,201.1553955078125
test,TEST_0097,front,data/test/TEST_0097/front.png,192.34680853949652
test,TEST_0097,top,data/test/TEST_0097/top.png,200.26300726996527
test,TEST_0098,front,data/test/TEST_0098/front.png,206.70331488715277
test,TEST_0098,top,data/test/TEST_0098/top.png,209.64673529730902
test,TEST_0099,front,data/test/TEST_0099/front.png,211.20449490017361
test,TEST_0099,top,data/test/TEST_0099/top.png,218.10840521918402
test,TEST_0100,front,data/test/TEST_0100/front.png,211.7458292643229
test,TEST_0100,top,data/test/TEST_0100/top.png,222.31715223524304
test,TEST_0101,front,data/test/TEST_0101/front.png,192.31434461805554
test,TEST_0101,top,data/test/TEST_0101/top.png,196.8017374674479
test,TEST_0102,front,data/test/TEST_0102/front.png,221.01565890842014
test,TEST_0102,top,data/test/TEST_0102/top.png,224.5403578016493
test,TEST_0103,front,data/test/TEST_0103/front.png,225.17584228515625
test,TEST_0103,top,data/test/TEST_0103/top.png,232.15207248263889
test,TEST_0104,front,data/test/TEST_0104/front.png,197.3608601888021
test,TEST_0104,top,data/test/TEST_0104/top.png,202.31534830729166
test,TEST_0105,front,data/test/TEST_0105/front.png,217.93558756510416
test,TEST_0105,top,data/test/TEST_0105/top.png,229.69295925564236
test,TEST_0106,front,data/test/TEST_0106/front.png,195.94693332248264
test,TEST_0106,top,data/test/TEST_0106/top.png,200.09891764322916
test,TEST_0107,front,data/test/TEST_0107/front.png,203.70449490017361
test,TEST_0107,top,data/test/TEST_0107/top.png,212.2667236328125
test,TEST_0108,front,data/test/TEST_0108/front.png,210.8035685221354
test,TEST_0108,top,data/test/TEST_0108/top.png,211.81404622395834
test,TEST_0109,front,data/test/TEST_0109/front.png,209.27954779730902
test,TEST_0109,top,data/test/TEST_0109/top.png,214.8258260091146
test,TEST_0110,front,data/test/TEST_0110/front.png,200.49873860677084
test,TEST_0110,top,data/test/TEST_0110/top.png,202.98888481987848
test,TEST_0111,front,data/test/TEST_0111/front.png,194.81774224175348
test,TEST_0111,top,data/test/TEST_0111/top.png,195.3373819986979
test,TEST_0112,front,data/test/TEST_0112/front.png,204.25501166449652
test,TEST_0112,top,data/test/TEST_0112/top.png,211.3343031141493
test,TEST_0113,front,data/test/TEST_0113/front.png,213.15284559461804
test,TEST_0113,top,data/test/TEST_0113/top.png,225.12862820095486
test,TEST_0114,front,data/test/TEST_0114/front.png,199.12459309895834
test,TEST_0114,top,data/test/TEST_0114/top.png,207.80893283420139
test,TEST_0115,front,data/test/TEST_0115/front.png,211.39557562934027
test,TEST_0115,top,data/test/TEST_0115/top.png,215.94137912326389
test,TEST_0116,front,data/test/TEST_0116/front.png,186.8035888671875
test,TEST_0116,top,data/test/TEST_0116/top.png,196.13177490234375
test,TEST_0117,front,data/test/TEST_0117/front.png,222.63115776909723
test,TEST_0117,top,data/test/TEST_0117/top.png,236.67984347873264
test,TEST_0118,front,data/test/TEST_0118/front.png,202.59678819444446
test,TEST_0118,top,data/test/TEST_0118/top.png,213.41368950737848
test,TEST_0119,front,data/test/TEST_0119/front.png,196.34594048394098
test,TEST_0119,top,data/test/TEST_0119/top.png,198.14077419704861
test,TEST_0120,front,data/test/TEST_0120/front.png,198.04637315538196
test,TEST_0120,top,data/test/TEST_0120/top.png,202.59103732638889
test,TEST_0121,front,data/test/TEST_0121/front.png,219.88747829861111
test,TEST_0121,top,data/test/TEST_0121/top.png,230.51150851779514
test,TEST_0122,front,data/test/TEST_0122/front.png,215.87584092881946
test,TEST_0122,top,data/test/TEST_0122/top.png,219.07255045572916
test,TEST_0123,front,data/test/TEST_0123/front.png,210.36640082465277
test,TEST_0123,top,data/test/TEST_0123/top.png,214.47540283203125
test,TEST_0124,front,data/test/TEST_0124/front.png,207.28268771701389
test,TEST_0124,top,data/test/TEST_0124/top.png,214.19546847873264
test,TEST_0125,front,data/test/TEST_0125/front.png,201.46879069010416
test,TEST_0125,top,data/test/TEST_0125/top.png,207.10738796657986
test,TEST_0126,front,data/test/TEST_0126/front.png,200.07044813368054
test,TEST_0126,top,data/test/TEST_0126/top.png,199.14345974392361
test,TEST_0127,front,data/test/TEST_0127/front.png,203.63418918185764
test,TEST_0127,top,data/test/TEST_0127/top.png,206.11556667751736
test,TEST_0128,front,data/test/TEST_0128/front.png,202.3396742078993
test,TEST_0128,top,data/test/TEST_0128/top.png,203.68682861328125
test,TEST_0129,front,data/test/TEST_0129/front.png,197.81839328342014
test,TEST_0129,top,data/test/TEST_0129/top.png,201.35243055555554
test,TEST_0130,front,data/test/TEST_0130/front.png,226.01258002387152
test,TEST_0130,top,data/test/TEST_0130/top.png,229.93447536892361
test,TEST_0131,front,data/test/TEST_0131/front.png,220.32626003689236
test,TEST_0131,top,data/test/TEST_0131/top.png,223.293212890625
test,TEST_0132,front,data/test/TEST_0132/front.png,213.76104058159723
test,TEST_0132,top,data/test/TEST_0132/top.png,218.19323052300348
test,TEST_0133,front,data/test/TEST_0133/front.png,227.82237413194446
test,TEST_0133,top,data/test/TEST_0133/top.png,236.91541205512152
test,TEST_0134,front,data/test/TEST_0134/front.png,197.9846394856771
test,TEST_0134,top,data/test/TEST_0134/top.png,207.08281792534723
test,TEST_0135,front,data/test/TEST_0135/front.png,197.3081800672743
test,TEST_0135,top,data/test/TEST_0135/top.png,198.31652153862848
test,TEST_0136,front,data/test/TEST_0136/front.png,219.5145467122396
test,TEST_0136,top,data/test/TEST_0136/top.png,227.9813028971354
test,TEST_0137,front,data/test/TEST_0137/front.png,202.1144544813368
test,TEST_0137,top,data/test/TEST_0137/top.png,208.99624294704861
test,TEST_0138,front,data/test/TEST_0138/front.png,214.62643093532986
test,TEST_0138,top,data/test/TEST_0138/top.png,221.03873019748264
test,TEST_0139,front,data/test/TEST_0139/front.png,216.2661878797743
test,TEST_0139,top,data/test/TEST_0139/top.png,228.16802978515625
test,TEST_0140,front,data/test/TEST_0140/front.png,213.16730414496527
test,TEST_0140,top,data/test/TEST_0140/top.png,221.05075412326389
test,TEST_0141,front,data/test/TEST_0141/front.png,198.19268798828125
test,TEST_0141,top,data/test/TEST_0141/top.png,203.0235799153646
test,TEST_0142,front,data/test/TEST_0142/front.png,219.79454888237848
test,TEST_0142,top,data/test/TEST_0142/top.png,225.59649658203125
test,TEST_0143,front,data/test/TEST_0143/front.png,200.51801215277777
test,TEST_0143,top,data/test/TEST_0143/top.png,209.88420952690973
test,TEST_0144,front,data/test/TEST_0144/front.png,203.13838704427084
test,TEST_0144,top,data/test/TEST_0144/top.png,211.48805067274304
test,TEST_0145,front,data/test/TEST_0145/front.png,206.73588053385416
test,TEST_0145,top,data/test/TEST_0145/top.png,209.4296875
test,TEST_0146,front,data/test/TEST_0146/front.png,205.03506130642361
test,TEST_0146,top,data/test/TEST_0146/top.png,206.97286648220486
test,TEST_0147,front,data/test/TEST_0147/front.png,212.4715576171875
test,TEST_0147,top,data/test/TEST_0147/top.png,215.51068115234375
test,TEST_0148,front,data/test/TEST_0148/front.png,193.7416517469618
test,TEST_0148,top,data/test/TEST_0148/top.png,201.29573567708334
test,TEST_0149,front,data/test/TEST_0149/front.png,211.90362548828125
test,TEST_0149,top,data/test/TEST_0149/top.png,216.5263197157118
test,TEST_0150,front,data/test/TEST_0150/front.png,198.4936048719618
test,TEST_0150,top,data/test/TEST_0150/top.png,204.17557779947916
test,TEST_0151,front,data/test/TEST_0151/front.png,208.57393391927084
test,TEST_0151,top,data/test/TEST_0151/top.png,219.39844428168402
test,TEST_0152,front,data/test/TEST_0152/front.png,198.27758110894098
test,TEST_0152,top,data/test/TEST_0152/top.png,201.2032674153646
test,TEST_0153,front,data/test/TEST_0153/front.png,217.98919677734375
test,TEST_0153,top,data/test/TEST_0153/top.png,228.68307156032986
test,TEST_0154,front,data/test/TEST_0154/front.png,233.6948988172743
test,TEST_0154,top,data/test/TEST_0154/top.png,240.9349839952257
test,TEST_0155,front,data/test/TEST_0155/front.png,213.43641493055554
test,TEST_0155,top,data/test/TEST_0155/top.png,219.41034613715277
test,TEST_0156,front,data/test/TEST_0156/front.png,224.24133978949652
test,TEST_0156,top,data/test/TEST_0156/top.png,233.88323296440973
test,TEST_0157,front,data/test/TEST_0157/front.png,196.30303276909723
test,TEST_0157,top,data/test/TEST_0157/top.png,203.74959309895834
test,TEST_0158,front,data/test/TEST_0158/front.png,214.60348849826389
test,TEST_0158,top,data/test/TEST_0158/top.png,216.6072523328993
test,TEST_0159,front,data/test/TEST_0159/front.png,210.19089084201389
test,TEST_0159,top,data/test/TEST_0159/top.png,219.81756591796875
test,TEST_0160,front,data/test/TEST_0160/front.png,216.75860595703125
test,TEST_0160,top,data/test/TEST_0160/top.png,220.3243204752604
test,TEST_0161,front,data/test/TEST_0161/front.png,207.6007080078125
test,TEST_0161,top,data/test/TEST_0161/top.png,213.6454874674479
test,TEST_0162,front,data/test/TEST_0162/front.png,220.64108615451389
test,TEST_0162,top,data/test/TEST_0162/top.png,227.94384765625
test,TEST_0163,front,data/test/TEST_0163/front.png,228.8899129231771
test,TEST_0163,top,data/test/TEST_0163/top.png,232.5738321940104
test,TEST_0164,front,data/test/TEST_0164/front.png,216.33310275607639
test,TEST_0164,top,data/test/TEST_0164/top.png,222.87503390842014
test,TEST_0165,front,data/test/TEST_0165/front.png,218.4494154188368
test,TEST_0165,top,data/test/TEST_0165/top.png,222.3628133138021
test,TEST_0166,front,data/test/TEST_0166/front.png,232.7504136827257
test,TEST_0166,top,data/test/TEST_0166/top.png,234.53817409939236
test,TEST_0167,front,data/test/TEST_0167/front.png,204.15978325737848
test,TEST_0167,top,data/test/TEST_0167/top.png,213.8882581922743
test,TEST_0168,front,data/test/TEST_0168/front.png,228.47515869140625
test,TEST_0168,top,data/test/TEST_0168/top.png,234.81106228298611
test,TEST_0169,front,data/test/TEST_0169/front.png,193.65884738498264
test,TEST_0169,top,data/test/TEST_0169/top.png,199.347412109375
test,TEST_0170,front,data/test/TEST_0170/front.png,199.8604261610243
test,TEST_0170,top,data/test/TEST_0170/top.png,209.91238742404514
test,TEST_0171,front,data/test/TEST_0171/front.png,200.21068657769098
test,TEST_0171,top,data/test/TEST_0171/top.png,199.4447767469618
test,TEST_0172,front,data/test/TEST_0172/front.png,196.59146457248264
test,TEST_0172,top,data/test/TEST_0172/top.png,200.66010199652777
test,TEST_0173,front,data/test/TEST_0173/front.png,198.3765394422743
test,TEST_0173,top,data/test/TEST_0173/top.png,199.93379720052084
test,TEST_0174,front,data/test/TEST_0174/front.png,196.74049207899304
test,TEST_0174,top,data/test/TEST_0174/top.png,198.37033420138889
test,TEST_0175,front,data/test/TEST_0175/front.png,200.35053168402777
test,TEST_0175,top,data/test/TEST_0175/top.png,202.17331271701389
test,TEST_0176,front,data/test/TEST_0176/front.png,230.4603271484375
test,TEST_0176,top,data/test/TEST_0176/top.png,237.31258138020834
test,TEST_0177,front,data/test/TEST_0177/front.png,209.81117078993054
test,TEST_0177,top,data/test/TEST_0177/top.png,212.83837212456598
test,TEST_0178,front,data/test/TEST_0178/front.png,228.3526611328125
test,TEST_0178,top,data/test/TEST_0178/top.png,237.9056396484375
test,TEST_0179,front,data/test/TEST_0179/front.png,211.60882568359375
test,TEST_0179,top,data/test/TEST_0179/top.png,216.5937703450521
test,TEST_0180,front,data/test/TEST_0180/front.png,219.98206244574652
test,TEST_0180,top,data/test/TEST_0180/top.png,225.61351182725696
test,TEST_0181,front,data/test/TEST_0181/front.png,216.49400499131946
test,TEST_0181,top,data/test/TEST_0181/top.png,224.8454793294271
test,TEST_0182,front,data/test/TEST_0182/front.png,221.5735609266493
test,TEST_0182,top,data/test/TEST_0182/top.png,229.60896809895834
test,TEST_0183,front,data/test/TEST_0183/front.png,206.8152601453993
test,TEST_0183,top,data/test/TEST_0183/top.png,210.0050048828125
test,TEST_0184,front,data/test/TEST_0184/front.png,226.4732869466146
test,TEST_0184,top,data/test/TEST_0184/top.png,231.5486043294271
test,TEST_0185,front,data/test/TEST_0185/front.png,217.3983900282118
test,TEST_0185,top,data/test/TEST_0185/top.png,223.9039510091146
test,TEST_0186,front,data/test/TEST_0186/front.png,206.34058295355902
test,TEST_0186,top,data/test/TEST_0186/top.png,216.35828314887152
test,TEST_0187,front,data/test/TEST_0187/front.png,187.875
test,TEST_0187,top,data/test/TEST_0187/top.png,196.59703233506946
test,TEST_0188,front,data/test/TEST_0188/front.png,224.38170030381946
test,TEST_0188,top,data/test/TEST_0188/top.png,229.77105712890625
test,TEST_0189,front,data/test/TEST_0189/front.png,220.8677775065104
test,TEST_0189,top,data/test/TEST_0189/top.png,232.9228515625
test,TEST_0190,front,data/test/TEST_0190/front.png,212.78131103515625
test,TEST_0190,top,data/test/TEST_0190/top.png,213.7752685546875
test,TEST_0191,front,data/test/TEST_0191/front.png,199.9636027018229
test,TEST_0191,top,data/test/TEST_0191/top.png,202.08879937065973
test,TEST_0192,front,data/test/TEST_0192/front.png,215.36531575520834
test,TEST_0192,top,data/test/TEST_0192/top.png,216.580810546875
test,TEST_0193,front,data/test/TEST_0193/front.png,203.27518717447916
test,TEST_0193,top,data/test/TEST_0193/top.png,206.6600816514757
test,TEST_0194,front,data/test/TEST_0194/front.png,195.90108913845486
test,TEST_0194,top,data/test/TEST_0194/top.png,204.68108452690973
test,TEST_0195,front,data/test/TEST_0195/front.png,203.6638387044271
test,TEST_0195,top,data/test/TEST_0195/top.png,205.9459703233507
test,TEST_0196,front,data/test/TEST_0196/front.png,196.4413587782118
test,TEST_0196,top,data/test/TEST_0196/top.png,211.61096869574652
test,TEST_0197,front,data/test/TEST_0197/front.png,218.83926730685764
test,TEST_0197,top,data/test/TEST_0197/top.png,225.5007120768229
test,TEST_0198,front,data/test/TEST_0198/front.png,199.9203898111979
test,TEST_0198,top,data/test/TEST_0198/top.png,217.8630574544271
test,TEST_0199,front,data/test/TEST_0199/front.png,224.8311767578125
test,TEST_0199,top,data/test/TEST_0199/top.png,226.07276068793402
test,TEST_0200,front,data/test/TEST_0200/front.png,208.47335476345486
test,TEST_0200,top,data/test/TEST_0200/top.png,213.1491224500868
test,TEST_0201,front,data/test/TEST_0201/front.png,211.55345323350696
test,TEST_0201,top,data/test/TEST_0201/top.png,212.65570068359375
test,TEST_0202,front,data/test/TEST_0202/front.png,215.34006076388889
test,TEST_0202,top,data/test/TEST_0202/top.png,219.36711968315973
test,TEST_0203,front,data/test/TEST_0203/front.png,210.52425808376736
test,TEST_0203,top,data/test/TEST_0203/top.png,216.98613823784723
test,TEST_0204,front,data/test/TEST_0204/front.png,231.2465074327257
test,TEST_0204,top,data/test/TEST_0204/top.png,233.3774617513021
test,TEST_0205,front,data/test/TEST_0205/front.png,229.61903211805554
test,TEST_0205,top,data/test/TEST_0205/top.png,231.77410888671875
test,TEST_0206,front,data/test/TEST_0206/front.png,218.72844780815973
test,TEST_0206,top,data/test/TEST_0206/top.png,223.88903130425348
test,TEST_0207,front,data/test/TEST_0207/front.png,219.9618937174479
test,TEST_0207,top,data/test/TEST_0207/top.png,223.95235188802084
test,TEST_0208,front,data/test/TEST_0208/front.png,217.44562445746527
test,TEST_0208,top,data/test/TEST_0208/top.png,220.10276963975696
test,TEST_0209,front,data/test/TEST_0209/front.png,207.61102294921875
test,TEST_0209,top,data/test/TEST_0209/top.png,215.01212565104166
test,TEST_0210,front,data/test/TEST_0210/front.png,194.4761962890625
test,TEST_0210,top,data/test/TEST_0210/top.png,200.65990532769098
test,TEST_0211,front,data/test/TEST_0211/front.png,212.2906494140625
test,TEST_0211,top,data/test/TEST_0211/top.png,222.6656019422743
test,TEST_0212,front,data/test/TEST_0212/front.png,216.96194797092014
test,TEST_0212,top,data/test/TEST_0212/top.png,222.45506456163196
test,TEST_0213,front,data/test/TEST_0213/front.png,224.16280788845486
test,TEST_0213,top,data/test/TEST_0213/top.png,235.83676486545139
test,TEST_0214,front,data/test/TEST_0214/front.png,228.20416259765625
test,TEST_0214,top,data/test/TEST_0214/top.png,229.49463568793402
test,TEST_0215,front,data/test/TEST_0215/front.png,209.22325303819446
test,TEST_0215,top,data/test/TEST_0215/top.png,213.57611083984375
test,TEST_0216,front,data/test/TEST_0216/front.png,209.62509494357639
test,TEST_0216,top,data/test/TEST_0216/top.png,219.18307156032986
test,TEST_0217,front,data/test/TEST_0217/front.png,214.16366916232639
test,TEST_0217,top,data/test/TEST_0217/top.png,222.18240695529514
test,TEST_0218,front,data/test/TEST_0218/front.png,216.3827650282118
test,TEST_0218,top,data/test/TEST_0218/top.png,222.91263156467014
test,TEST_0219,front,data/test/TEST_0219/front.png,199.27544487847223
test,TEST_0219,top,data/test/TEST_0219/top.png,203.29659016927084
test,TEST_0220,front,data/test/TEST_0220/front.png,217.5186564127604
test,TEST_0220,top,data/test/TEST_0220/top.png,220.06372748480902
test,TEST_0221,front,data/test/TEST_0221/front.png,194.75496419270834
test,TEST_0221,top,data/test/TEST_0221/top.png,202.4839070638021
test,TEST_0222,front,data/test/TEST_0222/front.png,206.45177544487848
test,TEST_0222,top,data/test/TEST_0222/top.png,207.03366427951389
test,TEST_0223,front,data/test/TEST_0223/front.png,216.40587022569446
test,TEST_0223,top,data/test/TEST_0223/top.png,223.70743815104166
test,TEST_0224,front,data/test/TEST_0224/front.png,203.41796196831598
test,TEST_0224,top,data/test/TEST_0224/top.png,206.22462293836804
test,TEST_0225,front,data/test/TEST_0225/front.png,210.63562689887152
test,TEST_0225,top,data/test/TEST_0225/top.png,219.5602010091146
test,TEST_0226,front,data/test/TEST_0226/front.png,201.43153211805554
test,TEST_0226,top,data/test/TEST_0226/top.png,204.40829806857639
test,TEST_0227,front,data/test/TEST_0227/front.png,219.07906765407986
test,TEST_0227,top,data/test/TEST_0227/top.png,228.04684109157986
test,TEST_0228,front,data/test/TEST_0228/front.png,193.42042371961804
test,TEST_0228,top,data/test/TEST_0228/top.png,200.77438015407986
test,TEST_0229,front,data/test/TEST_0229/front.png,198.53934054904514
test,TEST_0229,top,data/test/TEST_0229/top.png,202.63406711154514
test,TEST_0230,front,data/test/TEST_0230/front.png,214.0428941514757
test,TEST_0230,top,data/test/TEST_0230/top.png,218.18192545572916
